# ell   Cl_EE[μK^2]   Cl_BB[μK^2]
1.840000000000000000e+03 2.093951905754349446e-06 2.829035830200479001e-13
1.841000000000000000e+03 2.107654191376427489e-06 2.819468035799678127e-13
1.842000000000000000e+03 2.121439793136581058e-06 2.809933783721666344e-13
1.843000000000000000e+03 2.135299193640912191e-06 2.800432738573190587e-13
1.844000000000000000e+03 2.149222875495522080e-06 2.790964564960996782e-13
1.845000000000000000e+03 2.163201321306509376e-06 2.781528927491829845e-13
1.846000000000000000e+03 2.177225013679975270e-06 2.772125490772437214e-13
1.847000000000000000e+03 2.191284435222020106e-06 2.762753919409563303e-13
1.848000000000000000e+03 2.205370068538745078e-06 2.753413878009955550e-13
1.849000000000000000e+03 2.219472396236250529e-06 2.744105031180359881e-13
1.850000000000000000e+03 2.233581900920636382e-06 2.734827043527521717e-13
1.851000000000000000e+03 2.247689484223028076e-06 2.725579587707517672e-13
1.852000000000000000e+03 2.261787723874655252e-06 2.716362368573741063e-13
1.853000000000000000e+03 2.275869616631770529e-06 2.707175099028917406e-13
1.854000000000000000e+03 2.289928159250627371e-06 2.698017491975771212e-13
1.855000000000000000e+03 2.303956348487479670e-06 2.688889260317026989e-13
1.856000000000000000e+03 2.317947181098581313e-06 2.679790116955408237e-13
1.857000000000000000e+03 2.331893653840184495e-06 2.670719774793639970e-13
1.858000000000000000e+03 2.345788763468544801e-06 2.661677946734447706e-13
1.859000000000000000e+03 2.359625506739914425e-06 2.652664345680553935e-13
1.860000000000000000e+03 2.373396880410547256e-06 2.643678684534684176e-13
1.861000000000000000e+03 2.387095881236697184e-06 2.634720676199563442e-13
1.862000000000000000e+03 2.400715505974617251e-06 2.625790033577914728e-13
1.863000000000000000e+03 2.414248751380561770e-06 2.616886469572464059e-13
1.864000000000000000e+03 2.427688614210782935e-06 2.608009697085934427e-13
1.865000000000000000e+03 2.441028091221536331e-06 2.599159429021050847e-13
1.866000000000000000e+03 2.454260179169074151e-06 2.590335378280537829e-13
1.867000000000000000e+03 2.467377874809649862e-06 2.581537257767119880e-13
1.868000000000000000e+03 2.480374174899518201e-06 2.572764780383521511e-13
1.869000000000000000e+03 2.493242076194931785e-06 2.564017659032466726e-13
1.870000000000000000e+03 2.505974575452144505e-06 2.555295606616680537e-13
1.871000000000000000e+03 2.518564669427409825e-06 2.546598336038887455e-13
1.872000000000000000e+03 2.531005354876981635e-06 2.537925560201810979e-13
1.873000000000000000e+03 2.543289628557112977e-06 2.529276992008176627e-13
1.874000000000000000e+03 2.555410487224057741e-06 2.520652344360707899e-13
1.875000000000000000e+03 2.567360927634069392e-06 2.512051330162130313e-13
1.876000000000000000e+03 2.579133946543401395e-06 2.503473662315167369e-13
1.877000000000000000e+03 2.590722540708308064e-06 2.494919053722544586e-13
1.878000000000000000e+03 2.602119706885042018e-06 2.486387217286984957e-13
1.879000000000000000e+03 2.613318441829857568e-06 2.477877865911214003e-13
1.880000000000000000e+03 2.624311742299008181e-06 2.469390712497956231e-13
1.881000000000000000e+03 2.635092605048747322e-06 2.460925469949934637e-13
1.882000000000000000e+03 2.645654026835328033e-06 2.452481851169875244e-13
1.883000000000000000e+03 2.655989004415004628e-06 2.444059569060502056e-13
1.884000000000000000e+03 2.666090534544030149e-06 2.435658336524539582e-13
1.885000000000000000e+03 2.675951613978658907e-06 2.427277866464711826e-13
1.886000000000000000e+03 2.685565239475143946e-06 2.418917871783743803e-13
1.887000000000000000e+03 2.694924407789738731e-06 2.410578065384360021e-13
1.888000000000000000e+03 2.704022115678697151e-06 2.402258160169283979e-13
1.889000000000000000e+03 2.712851359898272249e-06 2.393957869041241197e-13
1.890000000000000000e+03 2.721405137204718761e-06 2.385676904902955174e-13
1.891000000000000000e+03 2.729677392995635598e-06 2.377415101973464908e-13
1.892000000000000000e+03 2.737665867234008964e-06 2.369172779737063821e-13
1.893000000000000000e+03 2.745369248524171355e-06 2.360950378994359824e-13
1.894000000000000000e+03 2.752786225470455267e-06 2.352748340545960326e-13
1.895000000000000000e+03 2.759915486677192773e-06 2.344567105192472226e-13
1.896000000000000000e+03 2.766755720748716793e-06 2.336407113734503942e-13
1.897000000000000000e+03 2.773305616289359824e-06 2.328268806972661870e-13
1.898000000000000000e+03 2.779563861903453513e-06 2.320152625707555437e-13
1.899000000000000000e+03 2.785529146195330359e-06 2.312059010739790030e-13
1.900000000000000000e+03 2.791200157769322856e-06 2.303988402869974065e-13
1.901000000000000000e+03 2.796575585229763925e-06 2.295941242898715959e-13
1.902000000000000000e+03 2.801654117180984368e-06 2.287917971626621603e-13
1.903000000000000000e+03 2.806434442227319222e-06 2.279919029854300423e-13
1.904000000000000000e+03 2.810915248973098443e-06 2.271944858382357808e-13
1.905000000000000000e+03 2.815095226022655797e-06 2.263995898011402930e-13
1.906000000000000000e+03 2.818973061980323358e-06 2.256072589542043196e-13
1.907000000000000000e+03 2.822547445450432350e-06 2.248175373774885761e-13
1.908000000000000000e+03 2.825817065037317812e-06 2.240304691510537778e-13
1.909000000000000000e+03 2.828780609345309275e-06 2.232460983549607160e-13
1.910000000000000000e+03 2.831436766978740505e-06 2.224644690692701564e-13
1.911000000000000000e+03 2.833784226541944000e-06 2.216856253740428651e-13
1.912000000000000000e+03 2.835821676639251407e-06 2.209096113493395827e-13
1.913000000000000000e+03 2.837547805874996072e-06 2.201364710752210246e-13
1.914000000000000000e+03 2.838961302853510489e-06 2.193662486317479819e-13
1.915000000000000000e+03 2.840060856179125886e-06 2.185989880989811954e-13
1.916000000000000000e+03 2.840845154456174333e-06 2.178347335569814310e-13
1.917000000000000000e+03 2.841312886288990446e-06 2.170735290858094039e-13
1.918000000000000000e+03 2.841462740281904179e-06 2.163154187655259560e-13
1.919000000000000000e+03 2.841293405039250147e-06 2.155604466761917521e-13
1.920000000000000000e+03 2.840803569165359152e-06 2.148086568978675834e-13
1.921000000000000000e+03 2.839991921264563265e-06 2.140600935106142158e-13
1.922000000000000000e+03 2.838857149941196255e-06 2.133148005944923646e-13
1.923000000000000000e+03 2.837397943799590194e-06 2.125728222295628212e-13
1.924000000000000000e+03 2.835612991444077155e-06 2.118342024958863260e-13
1.925000000000000000e+03 2.833500981478988787e-06 2.110989854735235947e-13
1.926000000000000000e+03 2.831060602508658856e-06 2.103672152425354434e-13
1.927000000000000000e+03 2.828290543137419013e-06 2.096389358829826130e-13
1.928000000000000000e+03 2.825189491969601753e-06 2.089141914749258188e-13
1.929000000000000000e+03 2.821756137609539573e-06 2.081930260984258519e-13
1.930000000000000000e+03 2.817989168661564545e-06 2.074754838335434784e-13
1.931000000000000000e+03 2.813888117915108831e-06 2.067615959678422530e-13
1.932000000000000000e+03 2.809455894899999870e-06 2.060513426188973660e-13
1.933000000000000000e+03 2.804696253331166458e-06 2.053446911117868978e-13
1.934000000000000000e+03 2.799612946923535275e-06 2.046416087715887265e-13
1.935000000000000000e+03 2.794209729392033425e-06 2.039420629233809577e-13
1.936000000000000000e+03 2.788490354451589704e-06 2.032460208922416211e-13
1.937000000000000000e+03 2.782458575817131640e-06 2.025534500032486454e-13
1.938000000000000000e+03 2.776118147203586335e-06 2.018643175814801363e-13
1.939000000000000000e+03 2.769472822325880047e-06 2.011785909520140476e-13
1.940000000000000000e+03 2.762526354898942843e-06 2.004962374399283586e-13
1.941000000000000000e+03 2.755282498637701402e-06 1.998172243703012001e-13
1.942000000000000000e+03 2.747745007257081981e-06 1.991415190682105261e-13
1.943000000000000000e+03 2.739917634472013378e-06 1.984690888587343663e-13
1.944000000000000000e+03 2.731804133997423119e-06 1.977999010669507000e-13
1.945000000000000000e+03 2.723408259548239577e-06 1.971339230179375316e-13
1.946000000000000000e+03 2.714733764839387316e-06 1.964711220367729415e-13
1.947000000000000000e+03 2.705784403585796826e-06 1.958114654485349342e-13
1.948000000000000000e+03 2.696563929502395635e-06 1.951549205783014131e-13
1.949000000000000000e+03 2.687076096304109575e-06 1.945014547511505595e-13
1.950000000000000000e+03 2.677324657705867443e-06 1.938510352921602768e-13
1.951000000000000000e+03 2.667313367422596342e-06 1.932036295264085950e-13
1.952000000000000000e+03 2.657045979169224648e-06 1.925592047789735941e-13
1.953000000000000000e+03 2.646526246660678615e-06 1.919177283749332030e-13
1.954000000000000000e+03 2.635757923611886617e-06 1.912791676393655019e-13
1.955000000000000000e+03 2.624744763737776182e-06 1.906434898973484448e-13
1.956000000000000000e+03 2.613490520753274413e-06 1.900106624739600867e-13
1.957000000000000000e+03 2.601998948373309683e-06 1.893806526942784321e-13
1.958000000000000000e+03 2.590273800312809095e-06 1.887534278833815107e-13
1.959000000000000000e+03 2.578318830286700178e-06 1.881289553663473019e-13
1.960000000000000000e+03 2.566137792009910456e-06 1.875072024682538859e-13
1.961000000000000000e+03 2.553734439197367882e-06 1.868881365141791409e-13
1.962000000000000000e+03 2.541112525563999134e-06 1.862717248292012481e-13
1.963000000000000000e+03 2.528275804824733433e-06 1.856579347383981869e-13
1.964000000000000000e+03 2.515228030694496612e-06 1.850467335668478607e-13
1.965000000000000000e+03 2.501972956888217045e-06 1.844380886396283751e-13
1.966000000000000000e+03 2.488514337120822682e-06 1.838319672818177597e-13
1.967000000000000000e+03 2.474855925107240203e-06 1.832283368184939686e-13
1.968000000000000000e+03 2.461001474562397135e-06 1.826271645747350315e-13
1.969000000000000000e+03 2.446954739201222698e-06 1.820284178756189782e-13
1.970000000000000000e+03 2.432719472738642726e-06 1.814320640462238385e-13
1.971000000000000000e+03 2.418299735487932681e-06 1.808380695505991916e-13
1.972000000000000000e+03 2.403700814155759776e-06 1.802463974086811181e-13
1.973000000000000000e+03 2.388928302047137039e-06 1.796570097793772733e-13
1.974000000000000000e+03 2.373987792467077924e-06 1.790698688215952369e-13
1.975000000000000000e+03 2.358884878720596733e-06 1.784849366942426894e-13
1.976000000000000000e+03 2.343625154112707342e-06 1.779021755562272608e-13
1.977000000000000000e+03 2.328214211948422781e-06 1.773215475664566067e-13
1.978000000000000000e+03 2.312657645532757775e-06 1.767430148838384327e-13
1.979000000000000000e+03 2.296961048170726200e-06 1.761665396672802680e-13
1.980000000000000000e+03 2.281130013167341510e-06 1.755920840756898689e-13
1.981000000000000000e+03 2.265170133827616311e-06 1.750196102679748151e-13
1.982000000000000000e+03 2.249087003456567023e-06 1.744490804030427113e-13
1.983000000000000000e+03 2.232886215359205828e-06 1.738804566398013139e-13
1.984000000000000000e+03 2.216573362840545755e-06 1.733137011371581773e-13
1.985000000000000000e+03 2.200154039205601953e-06 1.727487760540210072e-13
1.986000000000000000e+03 2.183633837759387876e-06 1.721856435492973834e-13
1.987000000000000000e+03 2.167018351806916976e-06 1.716242657818950116e-13
1.988000000000000000e+03 2.150313174653203978e-06 1.710646049107214714e-13
1.989000000000000000e+03 2.133523899603261912e-06 1.705066230946844686e-13
1.990000000000000000e+03 2.116656119962104232e-06 1.699502824926915830e-13
1.991000000000000000e+03 2.099715429034745238e-06 1.693955452636505959e-13
1.992000000000000000e+03 2.082707420126198808e-06 1.688423735664689609e-13
1.993000000000000000e+03 2.065637686541478818e-06 1.682907295600544594e-13
1.994000000000000000e+03 2.048511821585599569e-06 1.677405754033146964e-13
1.995000000000000000e+03 2.031335418563573668e-06 1.671918732551573019e-13
1.996000000000000000e+03 2.014114070780415839e-06 1.666445852744899312e-13
1.997000000000000000e+03 1.996853371541138688e-06 1.660986736202202398e-13
1.998000000000000000e+03 1.979558914150756939e-06 1.655541004512558577e-13
1.999000000000000000e+03 1.962236291914284471e-06 1.650108279265044402e-13
2.000000000000000000e+03 1.944891098136734735e-06 1.644688182048736679e-13
2.001000000000000000e+03 1.927528926123122457e-06 1.639280334452710447e-13
2.002000000000000000e+03 1.910155369178460243e-06 1.633884358066044027e-13
2.003000000000000000e+03 1.892776020607761758e-06 1.628499874477812710e-13
2.004000000000000000e+03 1.875396473716042785e-06 1.623126505277093048e-13
2.005000000000000000e+03 1.858022321808314449e-06 1.617763872052961849e-13
2.006000000000000000e+03 1.840659158189592532e-06 1.612411596394495413e-13
2.007000000000000000e+03 1.823312576164889641e-06 1.607069299890769787e-13
2.008000000000000000e+03 1.805988169039220500e-06 1.601736604130862285e-13
2.009000000000000000e+03 1.788691530117598351e-06 1.596413130703848700e-13
2.010000000000000000e+03 1.771428252705037283e-06 1.591098501198805334e-13
2.011000000000000000e+03 1.754203657850727602e-06 1.585792450896480164e-13
2.012000000000000000e+03 1.737021977580564267e-06 1.580495169844303827e-13
2.013000000000000000e+03 1.719887171664620364e-06 1.575206961781378889e-13
2.014000000000000000e+03 1.702803199872967493e-06 1.569928130446807411e-13
2.015000000000000000e+03 1.685774021975678738e-06 1.564658979579691957e-13
2.016000000000000000e+03 1.668803597742825699e-06 1.559399812919134590e-13
2.017000000000000000e+03 1.651895886944480826e-06 1.554150934204236611e-13
2.018000000000000000e+03 1.635054849350716566e-06 1.548912647174101597e-13
2.019000000000000000e+03 1.618284444731604098e-06 1.543685255567830345e-13
2.020000000000000000e+03 1.601588632857216716e-06 1.538469063124526432e-13
2.021000000000000000e+03 1.584971373497626233e-06 1.533264373583290908e-13
2.022000000000000000e+03 1.568436626422904887e-06 1.528071490683226591e-13
2.023000000000000000e+03 1.551988351403125336e-06 1.522890718163435542e-13
2.024000000000000000e+03 1.535630508208358971e-06 1.517722359763020074e-13
2.025000000000000000e+03 1.519367056608678664e-06 1.512566719221082247e-13
2.026000000000000000e+03 1.503201956374156438e-06 1.507424100276723870e-13
2.027000000000000000e+03 1.487139167274864107e-06 1.502294806669047256e-13
2.028000000000000000e+03 1.471182649080874967e-06 1.497179142137155728e-13
2.029000000000000000e+03 1.455336361562259771e-06 1.492077410420150336e-13
2.030000000000000000e+03 1.439604264489092239e-06 1.486989915257133142e-13
2.031000000000000000e+03 1.423990317631443547e-06 1.481916960387206458e-13
2.032000000000000000e+03 1.408498480759386357e-06 1.476858849549473355e-13
2.033000000000000000e+03 1.393132713642992480e-06 1.471815886483035137e-13
2.034000000000000000e+03 1.377896976052334790e-06 1.466788374926994368e-13
2.035000000000000000e+03 1.362795227757484887e-06 1.461776618620453110e-13
2.036000000000000000e+03 1.347831428528515430e-06 1.456780921302512918e-13
2.037000000000000000e+03 1.333009538135498658e-06 1.451801586712277620e-13
2.038000000000000000e+03 1.318333516348506382e-06 1.446838918588848015e-13
2.039000000000000000e+03 1.303807322937611050e-06 1.441893220671326920e-13
2.040000000000000000e+03 1.289434917672884901e-06 1.436964796698815892e-13
2.041000000000000000e+03 1.275220260324399745e-06 1.432053950410417495e-13
2.042000000000000000e+03 1.261167310662228880e-06 1.427160985545234548e-13
2.043000000000000000e+03 1.247280028456443481e-06 1.422286205842368102e-13
2.044000000000000000e+03 1.233562373477116210e-06 1.417429915040921228e-13
2.045000000000000000e+03 1.220018305494319092e-06 1.412592416879995732e-13
2.046000000000000000e+03 1.206651784278124573e-06 1.407774015098693677e-13
2.047000000000000000e+03 1.193466769598604892e-06 1.402975013436117880e-13
2.048000000000000000e+03 1.180467221225831649e-06 1.398195715631369644e-13
2.049000000000000000e+03 1.167657098929877716e-06 1.393436425423551788e-13
2.050000000000000000e+03 1.155040362480815541e-06 1.388697446551766120e-13
2.051000000000000000e+03 1.142620402300861417e-06 1.383979001203354884e-13
